longitude,latitude,alt,temp,prec,hum,dist_aqua
33.33333333,-24.63333333,20.5,30.80671692,61.25833511,75.32499695,3.48300004
33.33333333,-24.56666667,18.984375,31.1778183,61.25833511,75.32499695,4.401000023
33.33333333,-24.5,15.984375,31.16253471,61.25833511,75.32499695,0.125
33.33333333,-24.43333333,24.3125,31.02196884,56.11666489,75.1166687,3.252000093
33.33333333,-24.36666667,31.25,31.18906784,56.11666489,75.1166687,9.036999702
33.33333333,-24.3,38.9375,31.26811981,52.68333435,74.90000153,4.267000198
33.33333333,-24.23333333,46,31.58241272,52.68333435,74.90000153,2.690000057
33.33333333,-24.16666667,48.484375,31.75118446,52.68333435,74.90000153,4.123000145
33.33333333,-24.1,49.0625,31.98005867,49.99166489,74.76667023,3.446000099
33.33333333,-24.03333333,54.046875,32.1219368,49.99166489,74.76667023,10.40499973
33.33333333,-23.96666667,57.4375,32.02703857,47.99166489,74.6166687,12.32199955
33.33333333,-23.9,58.59375,32.13858032,47.99166489,74.6166687,5.113999844
33.33333333,-23.83333333,59.53125,32.15135193,47.99166489,74.6166687,2.874000072
33.33333333,-23.76666667,62.390625,31.93289375,46.28333282,74.53333282,9.859999657
33.33333333,-23.7,63.65625,32.00056458,46.28333282,74.53333282,15.26000023
33.33333333,-23.63333333,62.3125,31.92164421,44.66666794,74.45833588,7.882999897
33.33333333,-23.56666667,61.71875,31.95180321,44.66666794,74.45833588,1.246999979
33.33333333,-23.5,60.375,31.96455002,44.66666794,74.45833588,7.059000015
33.33333333,-23.43333333,58.828125,32.09737396,43.45000076,74.40833282,6.212999821
33.33333333,-23.36666667,60.84375,32.13586426,43.45000076,74.40833282,10.94799995
33.33333333,-23.3,61.03125,32.08061218,42.45833206,74.40000153,16.61499977
33.33333333,-23.23333333,63.921875,32.17169571,42.45833206,74.40000153,18.27700043
33.33333333,-23.16666667,65.703125,32.35695267,42.45833206,74.40000153,22.23800087
33.33333333,-23.1,67.1875,32.37147522,42.05833435,74.375,16.54700089
33.33333333,-23.03333333,70.625,32.24999237,42.05833435,74.375,10.61699963
33.33333333,-22.96666667,73.8125,32.24258804,41.90000153,74.3833313,7.006000042
33.33333333,-22.9,74.703125,32.24143982,41.90000153,74.3833313,7.791999817
33.33333333,-22.83333333,77.296875,32.19403458,41.90000153,74.3833313,13.33300018
33.33333333,-22.76666667,80,32.23555374,41.83333206,74.44166565,11.42000008
33.33333333,-22.7,83.921875,32.17354965,41.83333206,74.44166565,5.002999783
33.33333333,-22.63333333,82.0625,32.13801956,42.21666718,74.47499847,3.144000053
33.33333333,-22.56666667,91.25,31.94895554,42.21666718,74.47499847,10.24199963
33.33333333,-22.5,97.328125,31.92975616,42.21666718,74.47499847,15.71000004
33.33333333,-22.43333333,102.15625,31.83535957,42.80833435,74.54166412,17.27000046
33.33333333,-22.36666667,107.265625,31.75396156,42.80833435,74.54166412,10.41499996
33.33333333,-22.3,110.84375,31.72576332,43.63333511,74.60832977,4.196000099
33.33333333,-22.23333333,115.34375,31.51811409,43.63333511,74.60832977,6.073999882
33.33333333,-22.16666667,119.53125,31.54207802,43.63333511,74.60832977,12.89700031
33.33333333,-22.1,122.1875,31.64700699,44.74166489,74.68333435,10.84599972
33.33333333,-22.03333333,124.609375,31.75660324,44.74166489,74.68333435,6.949999809
33.33333333,-21.96666667,124.171875,31.83790207,46.22499847,74.77500153,7
33.33333333,-21.9,128.71875,31.76816368,46.22499847,74.77500153,9.468000412
33.33333333,-21.83333333,134.359375,31.60979462,46.22499847,74.77500153,2.069999933
33.33333333,-21.76666667,132,31.73139,48.03333282,74.85832977,2.782999992
33.33333333,-21.7,134.828125,31.55173302,48.03333282,74.85832977,7.071000099
33.33333333,-21.63333333,131.390625,31.53197479,49.65833282,74.92500305,12.87100029
33.33333333,-21.56666667,117.59375,31.57145691,49.65833282,74.92500305,7.403999805
33.33333333,-21.5,99.171875,31.60269737,49.65833282,74.92500305,1.139999986
33.33333333,-21.43333333,123.265625,31.36151314,51.90833282,75.0083313,4.245999813
33.33333333,-21.36666667,163.9375,31.10399437,51.90833282,75.0083313,11.56599998
33.33333333,-21.3,187.34375,31.02490234,55.54166794,75.01667023,10.07499981
33.33333333,-21.23333333,203.890625,30.58093262,55.54166794,75.01667023,3.04399991
33.33333333,-21.16666667,213.515625,30.63326645,55.54166794,75.01667023,1.373999953
33.33333333,-21.1,240.34375,30.53760529,59.00833511,75.04166412,6.788000107
33.33333333,-21.03333333,267.5,30.43427658,59.00833511,75.04166412,14.15200043
33.33333333,-20.96666667,292.53125,30.27461243,62.65000153,75,21.55599976
33.33333333,-20.9,323.046875,29.92128372,62.65000153,75,28.61300087
33.33333333,-20.83333333,280.03125,30.26828575,62.65000153,75,29.79800034
33.33333333,-20.76666667,300.8125,30.18062401,65.9916687,74.96666718,32.20899963
33.33333333,-20.7,337.328125,29.79100037,65.9916687,74.96666718,27.46800041
33.33333333,-20.63333333,288.34375,30.16013908,67,74.90833282,23.16699982
33.33333333,-20.56666667,241.171875,30.58374977,67,74.90833282,18.58600044
33.33333333,-20.5,201.796875,30.75488853,67,74.90833282,14.51200008
33.33333333,-20.43333333,176.5,31.17183304,67.28333282,74.82499695,9.581000328
33.33333333,-20.36666667,162.46875,31.47411156,67.28333282,74.82499695,3.816999912
33.33333333,-20.3,156.46875,31.56258392,68.3833313,74.66666412,2.973999977
33.33333333,-20.23333333,193.609375,31.25529099,68.3833313,74.66666412,10.20899963
33.33333333,-20.16666667,190.90625,31.10329247,68.3833313,74.66666412,9.293999672
33.33333333,-20.1,174.296875,31.26729393,69.73332977,74.46666718,2.773999929
33.33333333,-20.03333333,159.53125,31.34929466,69.73332977,74.46666718,0.523000002
33.33333333,-19.96666667,151.875,31.49796295,70.39167023,74.21666718,3.397000074
33.33333333,-19.9,162.109375,31.3102951,70.39167023,74.21666718,7.170000076
33.33333333,-19.83333333,194.640625,31.27829742,70.39167023,74.21666718,4.100999832
33.33333333,-19.76666667,421.3125,29.89796448,73.7583313,73.94999695,7.637000084
33.33333333,-19.7,487.90625,28.98829079,73.7583313,73.94999695,5.407000065
33.33333333,-19.63333333,467.609375,29.554842,77.09166718,73.6166687,6.823999882
33.33333333,-19.56666667,498.921875,29.55427551,77.09166718,73.6166687,8.345999718
33.33333333,-19.5,557.265625,29.38315964,77.09166718,73.6166687,1.481999993
33.33333333,-19.43333333,561.46875,29.4875946,80.5,73.22499847,4.861000061
33.33333333,-19.36666667,575.21875,29.38236237,80.5,73.22499847,0.395999998
33.33333333,-19.3,634.75,29.03324509,84.80000305,72.80000305,3.653000116
33.33333333,-19.23333333,612.78125,29.24551773,84.80000305,72.80000305,5.737999916
33.33333333,-19.16666667,613.65625,29.38541222,84.80000305,72.80000305,4.465000153
33.33333333,-19.1,636.8125,29.10386467,92.2583313,72.44999695,3.211999893
33.33333333,-19.03333333,646.609375,29.11398506,92.2583313,72.44999695,3.654000044
33.33333333,-18.96666667,654.625,29.28487968,107.0166702,72.3666687,8.170999527
33.33333333,-18.9,618.765625,29.64166641,107.0166702,72.3666687,10.80300045
33.33333333,-18.83333333,569.796875,29.50989342,107.0166702,72.3666687,15.0170002
33.33333333,-18.76666667,567.453125,29.58834648,118.2249985,72.125,14.05900002
33.33333333,-18.7,510.203125,29.98638153,118.2249985,72.125,8.112000465
33.33333333,-18.63333333,517.75,29.95277405,129.5249939,71.875,5.772999763
33.33333333,-18.56666667,506.328125,29.91722488,129.5249939,71.875,1.126999974
33.33333333,-18.5,529.65625,29.85694885,129.5249939,71.875,4.600999832
33.33333333,-18.43333333,533.046875,29.83373451,137.8416595,71.54166412,11.72799969
33.33333333,-18.36666667,529.34375,29.83818436,137.8416595,71.54166412,17.94499969
33.33333333,-18.3,527.84375,29.85290909,139.0083313,71.14167023,24.30200005
33.33333333,-18.23333333,544.3125,29.76932335,139.0083313,71.14167023,29.31699944
33.33333333,-18.16666667,556.59375,29.7776432,139.0083313,71.14167023,24.93799973
33.33333333,-18.1,565.71875,29.75028229,136.5666656,70.7416687,20.75200081
33.33333333,-18.03333333,584.953125,29.61992073,136.5666656,70.7416687,18.69599915
33.33333333,-17.96666667,609.21875,29.64757538,130.9083405,70.30833435,19.43000031
33.33333333,-17.9,650.921875,29.20054626,130.9083405,70.30833435,22.70199966
33.33333333,-17.83333333,653.171875,29.17486572,130.9083405,70.30833435,27.62800026
33.33333333,-17.76666667,654.921875,29.39283752,123.4583359,69.82499695,33.37200165
33.33333333,-17.7,674.90625,29.4483757,123.4583359,69.82499695,29.80200005
33.33333333,-17.63333333,734.875,29.22696114,114.7750015,69.30000305,27.79899979
33.33333333,-17.56666667,775.015625,29.07579803,114.7750015,69.30000305,27.69300079
33.33333333,-17.5,785.65625,29.12171745,114.7750015,69.30000305,29.50399971
33.33333333,-17.43333333,801.046875,29.50822067,105.0833359,68.58333588,31.75399971
33.33333333,-17.36666667,746.265625,29.85672379,105.0833359,68.58333588,29.63599968
33.33333333,-17.3,732.4375,29.9409771,96.08333588,67.78333282,26.79999924
33.33333333,-17.23333333,664.421875,30.19521332,96.08333588,67.78333282,24.39100075
33.33333333,-17.16666667,621.671875,30.42893219,96.08333588,67.78333282,22.27000046
33.33333333,-17.1,544.40625,31.00270271,85.19166565,66.60832977,17.82299995
33.33333333,-17.03333333,507.65625,31.41980553,85.19166565,66.60832977,13.40600014
33.33333333,-16.96666667,445.546875,31.76018906,75.96666718,65.39167023,11.44799995
33.33333333,-16.9,339.390625,32.66529465,75.96666718,65.39167023,6.991000175
33.33333333,-16.83333333,277.640625,32.8676796,75.96666718,65.39167023,4.691999912
33.33333333,-16.76666667,245.0625,33.13378143,68.84999847,64.29166412,2.819999933
33.33333333,-16.7,226.78125,33.50305557,68.84999847,64.29166412,0
33.33333333,-16.63333333,276.0625,33.49966812,62.76666641,63.17499924,6.137000084
33.33333333,-16.56666667,254.84375,33.79188919,62.76666641,63.17499924,0.834999979
33.33333333,-16.5,231.109375,33.99550247,62.76666641,63.17499924,5.556000233
33.33333333,-16.43333333,250.46875,33.64972305,60.58333206,62.45000076,12.41100025
33.33333333,-16.36666667,323.046875,33.02260971,60.58333206,62.45000076,19.52300072
33.33333333,-16.3,412.203125,32.88955307,60.54166794,62.17499924,25.06699944
33.33333333,-16.23333333,459.84375,32.90623856,60.54166794,62.17499924,18.98200035
33.33333333,-16.16666667,320.078125,33.44844818,60.54166794,62.17499924,13.41600037
33.33333333,-16.1,290.03125,33.98219299,55.80833435,61.19166565,10.47799969
33.33333333,-16.03333333,319.03125,33.9866066,55.80833435,61.19166565,8.102000237
33.33333333,-15.96666667,261.296875,34.3254776,57.22499847,61.48333359,4.054999828
33.33333333,-15.9,227.484375,34.272892,57.22499847,61.48333359,0.584999979
33.33333333,-15.83333333,348.4375,33.98776245,57.22499847,61.48333359,6.197000027
33.33333333,-15.76666667,412.890625,33.67384338,61.24166489,62.20833206,11.19299984
33.33333333,-15.7,446.71875,33.79346466,61.24166489,62.20833206,16.0720005
33.33333333,-15.63333333,487.046875,33.8350296,64.27500153,62.74166489,22.09600067
33.33333333,-15.56666667,575.03125,33.58916473,64.27500153,62.74166489,28.7329998
33.33333333,-15.5,452.375,33.87539673,64.27500153,62.74166489,33.73199844
33.33333333,-15.43333333,434.359375,33.98252869,68.21666718,63.40000153,38.71500015
33.33333333,-15.36666667,466.171875,33.46966171,68.21666718,63.40000153,37.57300186
33.33333333,-15.3,505.875,33.2348938,74.04166412,64.40000153,33.07400131
33.33333333,-15.23333333,532.6875,32.97507477,74.04166412,64.40000153,29.77000046
33.33333333,-15.16666667,580.171875,32.79206467,74.04166412,64.40000153,28.08399963
33.33333333,-15.1,609.125,32.57538223,78.57499695,65.18333435,28.30800056
33.33333333,-15.03333333,654.71875,31.52736664,78.57499695,65.18333435,29.89100075
33.33333333,-14.96666667,803.796875,30.43402481,81.6333313,65.83333588,25.09300041
33.33333333,-14.9,875.734375,28.67500877,81.6333313,65.83333588,20.44000053
33.33333333,-14.83333333,810.75,29.8516655,81.6333313,65.83333588,17.30500031
33.33333333,-14.76666667,836,29.72298431,85.7416687,66.81666565,16.05599976
33.33333333,-14.7,979.703125,29.31330681,85.7416687,66.81666565,12.38599968
33.33333333,-14.63333333,954.375,28.68052483,86.97499847,67.56666565,9.121999741
33.33333333,-14.56666667,1006.8125,28.0859623,86.97499847,67.56666565,11.09799957
33.33333333,-14.5,1017.78125,28.03484726,86.97499847,67.56666565,16.53100014
33.33333333,-14.43333333,1123.25,26.50061798,87.40833282,68.30000305,23.09799957
33.33333333,-14.36666667,1157.609375,26.52371979,87.40833282,68.30000305,22.82099915
33.33333333,-14.3,1304.9375,25.77327156,86.31666565,68.7416687,15.39999962
33.33333333,-14.23333333,1255.982456,26.13944817,86.31666565,68.7416687,7.980000019
33.33333333,-14.16666667,1274.222222,26.29281235,86.31666565,68.7416687,7.395999908
33.33333333,-14.1,1144.666667,27.34620857,81.34999847,68.66666412,10.07699966
33.33333333,-14.03333333,1152,27.63960457,81.34999847,68.66666412,7.855000019
33.4,-25.23333333,35.0754717,29.35765266,83.2583313,76.04166412,1.184000015
33.4,-25.16666667,43.09375,29.58566475,83.2583313,76.04166412,4.171999931
33.4,-25.1,34.765625,29.7243576,81.57499695,75.90833282,4.288000107
33.4,-25.03333333,24.453125,29.58304787,81.57499695,75.90833282,1.498999953
33.4,-24.96666667,44.15625,29.62206078,76.80833435,75.69166565,7.264999866
33.4,-24.9,57.0625,29.88608551,76.80833435,75.69166565,6.229000092
33.4,-24.83333333,30.984375,30.17809868,76.80833435,75.69166565,3.845000029
33.4,-24.76666667,14.65625,30.62812424,68.42500305,75.52500153,0.370999992
33.4,-24.7,18.390625,30.83748436,68.42500305,75.52500153,0.654999971
33.4,-24.63333333,16.09375,30.77672195,61.25833511,75.32499695,1.578999996
33.4,-24.56666667,16.921875,31.15986252,61.25833511,75.32499695,0.651000023
33.4,-24.5,14.765625,31.02309799,61.25833511,75.32499695,0.169
33.4,-24.43333333,23.234375,31.04157257,56.11666489,75.1166687,3.377000093
33.4,-24.36666667,33.8125,31.21671295,56.11666489,75.1166687,9.31499958
33.4,-24.3,39.03125,31.34861755,52.68333435,74.90000153,7.927000046
33.4,-24.23333333,44.59375,31.47960091,52.68333435,74.90000153,7.203000069
33.4,-24.16666667,48.84375,31.65452766,52.68333435,74.90000153,9.472999573
33.4,-24.1,50.71875,31.79571342,49.99166489,74.76667023,9.052000046
33.4,-24.03333333,55.1875,31.82856369,49.99166489,74.76667023,13.45800018
33.4,-23.96666667,57.125,31.81115532,47.99166489,74.6166687,12.92800045
33.4,-23.9,56.46875,32.12467575,47.99166489,74.6166687,6.467999935
33.4,-23.83333333,56.375,32.13993454,47.99166489,74.6166687,4.985000134
33.4,-23.76666667,58.578125,32.01678467,46.28333282,74.53333282,10.68099976
33.4,-23.7,58.640625,32.06223679,46.28333282,74.53333282,15.56700039
33.4,-23.63333333,58.453125,32.0042305,44.66666794,74.45833588,9.602000237
33.4,-23.56666667,58.53125,31.97421455,44.66666794,74.45833588,5.624000072
33.4,-23.5,57.375,32.04620743,44.66666794,74.45833588,5.467000008
33.4,-23.43333333,56.578125,32.26285934,43.45000076,74.40833282,1.922000051
33.4,-23.36666667,57.71875,32.29217529,43.45000076,74.40833282,9.215999603
33.4,-23.3,59.03125,32.12583542,42.45833206,74.40000153,9.800000191
33.4,-23.23333333,62.515625,32.29405212,42.45833206,74.40000153,12.29899979
33.4,-23.16666667,64.328125,32.3835144,42.45833206,74.40000153,17.57099915
33.4,-23.1,66.78125,32.34376907,42.05833435,74.375,15.6079998
33.4,-23.03333333,72.34375,32.20802307,42.05833435,74.375,12.36100006
33.4,-22.96666667,76.15625,32.21314621,41.90000153,74.3833313,13.12100029
33.4,-22.9,80.1875,32.23840332,41.90000153,74.3833313,14.04899979
33.4,-22.83333333,83.3125,32.2215271,41.90000153,74.3833313,11.35299969
33.4,-22.76666667,85.609375,32.24111557,41.83333206,74.44166565,7.367000103
33.4,-22.7,85.40625,32.10352325,41.83333206,74.44166565,2.147000074
33.4,-22.63333333,91.96875,32.02742386,42.21666718,74.47499847,5.138999939
33.4,-22.56666667,99.875,31.90421677,42.21666718,74.47499847,11.13399982
33.4,-22.5,106.03125,31.85178185,42.21666718,74.47499847,18.18000031
33.4,-22.43333333,112.15625,31.73824501,42.80833435,74.54166412,17.57600021
33.4,-22.36666667,114.03125,31.66737366,42.80833435,74.54166412,10.38700008
33.4,-22.3,116.109375,31.62660599,43.63333511,74.60832977,4.125999928
33.4,-22.23333333,122.046875,31.43468285,43.63333511,74.60832977,6.026000023
33.4,-22.16666667,124.75,31.45147705,43.63333511,74.60832977,12.8739996
33.4,-22.1,129.875,31.51239967,44.74166489,74.68333435,9.833999634
33.4,-22.03333333,129.328125,31.62432289,44.74166489,74.68333435,2.413000107
33.4,-21.96666667,131.8125,31.59545135,46.22499847,74.77500153,3.790999889
33.4,-21.9,131.640625,31.65970802,46.22499847,74.77500153,11.1590004
33.4,-21.83333333,135.125,31.55216789,46.22499847,74.77500153,6.260000229
33.4,-21.76666667,133.78125,31.58642387,48.03333282,74.85832977,6.860000134
33.4,-21.7,136.296875,31.43815804,48.03333282,74.85832977,12.03299999
33.4,-21.63333333,136,31.43716049,49.65833282,74.92500305,15.44200039
33.4,-21.56666667,135.671875,31.4458313,49.65833282,74.92500305,9.541000366
33.4,-21.5,111.828125,31.44983292,49.65833282,74.92500305,2.859999895
33.4,-21.43333333,104.953125,31.39417076,51.90833282,75.0083313,3.03399992
33.4,-21.36666667,139.78125,31.03584099,51.90833282,75.0083313,8.723999977
33.4,-21.3,180.375,30.88217735,55.54166794,75.01667023,10.18599987
33.4,-21.23333333,196.78125,30.48698044,55.54166794,75.01667023,5.684000015
33.4,-21.16666667,202.890625,30.65258026,55.54166794,75.01667023,7.021999836
33.4,-21.1,224.4375,30.5007782,59.00833511,75.04166412,10.52499962
33.4,-21.03333333,238.453125,30.44364548,59.00833511,75.04166412,16.27899933
33.4,-20.96666667,272.296875,30.26124573,62.65000153,75,22.58600044
33.4,-20.9,274.984375,30.15344429,62.65000153,75,21.68499947
33.4,-20.83333333,239.78125,30.4337101,62.65000153,75,23.22299957
33.4,-20.76666667,286.171875,30.10924149,65.9916687,74.96666718,26.80500031
33.4,-20.7,325.15625,29.78812599,65.9916687,74.96666718,30.57299995
33.4,-20.63333333,263.375,30.28207016,67,74.90833282,26.5529995
33.4,-20.56666667,222.921875,30.66529274,67,74.90833282,24.1970005
33.4,-20.5,188.390625,30.8372364,67,74.90833282,19.33200073
33.4,-20.43333333,170.359375,31.1587925,67.28333282,74.82499695,12.30500031
33.4,-20.36666667,153.015625,31.43301392,67.28333282,74.82499695,4.974999905
33.4,-20.3,143.28125,31.6089592,68.3833313,74.66666412,1.763000011
33.4,-20.23333333,169.296875,31.39387894,68.3833313,74.66666412,8.364999771
33.4,-20.16666667,185.015625,31.18921852,68.3833313,74.66666412,12.93999958
33.4,-20.1,168.96875,31.3135643,69.73332977,74.46666718,8.907999992
33.4,-20.03333333,164.59375,31.30757713,69.73332977,74.46666718,4.465000153
33.4,-19.96666667,153.734375,31.44625092,70.39167023,74.21666718,1.345000029
33.4,-19.9,167.765625,31.2419281,70.39167023,74.21666718,8.694000244
33.4,-19.83333333,184.03125,31.14760208,70.39167023,74.21666718,11.08300018
33.4,-19.76666667,250.84375,30.80894852,73.7583313,73.94999695,13.28800011
33.4,-19.7,384.453125,29.65800667,73.7583313,73.94999695,12.34899998
33.4,-19.63333333,467.703125,29.48360062,77.09166718,73.6166687,12.96199989
33.4,-19.56666667,485.28125,29.61178589,77.09166718,73.6166687,6.743999958
33.4,-19.5,506.09375,29.54637909,77.09166718,73.6166687,3.648999929
33.4,-19.43333333,520.421875,29.58656502,80.5,73.22499847,0.463999987
33.4,-19.36666667,585.15625,29.06408501,80.5,73.22499847,4.568999767
33.4,-19.3,622.53125,29.03434372,84.80000305,72.80000305,8.543000221
33.4,-19.23333333,652.75,28.85541725,84.80000305,72.80000305,1.662999988
33.4,-19.16666667,654.3125,28.92378235,84.80000305,72.80000305,2.631000042
33.4,-19.1,642.953125,29.23151398,92.2583313,72.44999695,3.522000074
33.4,-19.03333333,678.640625,28.89491272,92.2583313,72.44999695,0.769999981
33.4,-18.96666667,638.1875,29.13327789,107.0166702,72.3666687,5.374000072
33.4,-18.9,607.71875,29.39634323,107.0166702,72.3666687,12.47200012
33.4,-18.83333333,568.578125,29.22070885,107.0166702,72.3666687,18.67900085
33.4,-18.76666667,504.796875,29.83543968,118.2249985,72.125,11.45300007
33.4,-18.7,478.09375,30.03031349,118.2249985,72.125,4.21600008
33.4,-18.63333333,478.140625,30.01188278,129.5249939,71.875,1.072000027
33.4,-18.56666667,519.703125,29.8560257,129.5249939,71.875,3.358999968
33.4,-18.5,510.125,29.87826347,129.5249939,71.875,8.744000435
33.4,-18.43333333,527.6875,29.64640617,137.8416595,71.54166412,14.66300011
33.4,-18.36666667,547,29.48554802,137.8416595,71.54166412,21.02899933
33.4,-18.3,543.953125,29.61611748,139.0083313,71.14167023,27.92099953
33.4,-18.23333333,533.03125,29.9397049,139.0083313,71.14167023,34.20800018
33.4,-18.16666667,555.546875,29.83849525,139.0083313,71.14167023,30.56399918
33.4,-18.1,581.40625,29.72074509,136.5666656,70.7416687,27.25900078
33.4,-18.03333333,607.234375,29.46832848,136.5666656,70.7416687,25.72999954
33.4,-17.96666667,631.515625,29.36312103,130.9083405,70.30833435,26.27099991
33.4,-17.9,660.546875,29.23370361,130.9083405,70.30833435,28.77700043
33.4,-17.83333333,709.984375,29.02282906,130.9083405,70.30833435,32.80599976
33.4,-17.76666667,722.03125,28.98341179,123.4583359,69.82499695,37.87400055
33.4,-17.7,721.390625,29.16450691,123.4583359,69.82499695,36.4280014
33.4,-17.63333333,717.203125,29.21963882,114.7750015,69.30000305,34.81100082
33.4,-17.56666667,759.078125,29.10023689,114.7750015,69.30000305,34.72999954
33.4,-17.5,755.046875,29.25103569,114.7750015,69.30000305,36.19200134
33.4,-17.43333333,724.65625,29.78996658,105.0833359,68.58333588,38.59799957
33.4,-17.36666667,692.328125,30.11989784,105.0833359,68.58333588,35.98600006
33.4,-17.3,729.03125,30.14036369,96.08333588,67.78333282,33.67300034
33.4,-17.23333333,672.171875,30.29657364,96.08333588,67.78333282,30.95400047
33.4,-17.16666667,623.078125,30.56992912,96.08333588,67.78333282,28.07699966
33.4,-17.1,548.875,31.13730621,85.19166565,66.60832977,23.27099991
33.4,-17.03333333,484.5,31.57235146,85.19166565,66.60832977,20.06500053
33.4,-16.96666667,406.28125,31.88070679,75.96666718,65.39167023,17.25699997
33.4,-16.9,356.375,32.40275192,75.96666718,65.39167023,13.0710001
33.4,-16.83333333,350.015625,32.36677551,75.96666718,65.39167023,11.75
33.4,-16.76666667,312.5,32.71015167,68.84999847,64.29166412,8.697999954
33.4,-16.7,259.1875,33.20397949,68.84999847,64.29166412,3.020999908
33.4,-16.63333333,227.890625,33.48696136,62.76666641,63.17499924,0
33.4,-16.56666667,203.75,33.99860382,62.76666641,63.17499924,2.877000093
33.4,-16.5,220.65625,34.13158798,62.76666641,63.17499924,3.724999905
33.4,-16.43333333,301.359375,33.27556229,60.58333206,62.45000076,9.267999649
33.4,-16.36666667,349.03125,32.99720383,60.58333206,62.45000076,14.94900036
33.4,-16.3,421.65625,32.88985443,60.54166794,62.17499924,20.66300011
33.4,-16.23333333,397.015625,33.22533035,60.54166794,62.17499924,15.81599998
33.4,-16.16666667,289.25,33.55832672,60.54166794,62.17499924,9.062999725
33.4,-16.1,214.328125,34.11931229,55.80833435,61.19166565,3.451999903
33.4,-16.03333333,238.1875,34.03862762,55.80833435,61.19166565,4.743999958
33.4,-15.96666667,198.65625,34.28128815,57.22499847,61.48333359,1.032999992
33.4,-15.9,211.515625,34.42060852,57.22499847,61.48333359,1.404999971
33.4,-15.83333333,253,34.35793304,57.22499847,61.48333359,4.834000111
33.4,-15.76666667,429.28125,33.19058609,61.24166489,62.20833206,8.463999748
33.4,-15.7,420.3125,33.89990234,61.24166489,62.20833206,15.16600037
33.4,-15.63333333,441.28125,33.90033722,64.27500153,62.74166489,22.32699966
33.4,-15.56666667,432.28125,33.84787369,64.27500153,62.74166489,29.61700058
33.4,-15.5,403.3125,33.98264313,64.27500153,62.74166489,36.95899963
33.4,-15.43333333,424.6875,33.96518326,68.21666718,63.40000153,43.95500183
33.4,-15.36666667,463.625,33.3857193,68.21666718,63.40000153,43.1609993
33.4,-15.3,554.34375,33.00582504,74.04166412,64.40000153,39.30899811
33.4,-15.23333333,604.0625,32.58793259,74.04166412,64.40000153,36.57400131
33.4,-15.16666667,606.5625,32.48350525,74.04166412,64.40000153,35.2179985
33.4,-15.1,633.578125,32.34899139,78.57499695,65.18333435,35.39899826
33.4,-15.03333333,696.890625,31.54947472,78.57499695,65.18333435,35.3370018
33.4,-14.96666667,855.484375,30.51371765,81.6333313,65.83333588,30.58600044
33.4,-14.9,879.5,29.65353394,81.6333313,65.83333588,26.6420002
33.4,-14.83333333,852.859375,30.12010956,81.6333313,65.83333588,24.32299995
33.4,-14.76666667,1009.0625,28.0575943,85.7416687,66.81666565,22.70299911
33.4,-14.7,962.140625,28.58242989,85.7416687,66.81666565,18.30599976
33.4,-14.63333333,1073.046875,27.76546097,86.97499847,67.56666565,16.27799988
33.4,-14.56666667,1137.671875,27.34052467,86.97499847,67.56666565,17.4640007
33.4,-14.5,1082.953125,27.50488853,86.97499847,67.56666565,21.33399963
33.4,-14.43333333,1192.171875,26.39995193,87.40833282,68.30000305,26.74799919
33.4,-14.36666667,1315.390625,25.43668175,87.40833282,68.30000305,23.84700012
33.4,-14.3,1469.54717,24.81438065,86.31666565,68.7416687,16.88400078
33.4,-14.23333333,1406.444444,25.18305779,86.31666565,68.7416687,7.980000019
33.46666667,-25.23333333,29.30769231,29.46730042,83.2583313,76.04166412,1.184000015
33.46666667,-25.16666667,49.03125,29.48838615,83.2583313,76.04166412,3.546000004
33.46666667,-25.1,19.0625,29.76789093,81.57499695,75.90833282,3.322999954
33.46666667,-25.03333333,23.484375,29.75272942,81.57499695,75.90833282,5.422999859
33.46666667,-24.96666667,50.5,29.74198151,76.80833435,75.69166565,9.258000374
33.46666667,-24.9,36.21875,30.21348572,76.80833435,75.69166565,4.367000103
33.46666667,-24.83333333,14.1875,30.2580719,76.80833435,75.69166565,0.203999996
33.46666667,-24.76666667,14.921875,30.66157722,68.42500305,75.52500153,0
33.46666667,-24.7,14.359375,30.94911957,68.42500305,75.52500153,0.493000001
33.46666667,-24.63333333,11.671875,31.00772858,61.25833511,75.32499695,0
33.46666667,-24.56666667,11.734375,31.31895065,61.25833511,75.32499695,0
33.46666667,-24.5,13.65625,31.35355949,61.25833511,75.32499695,0.731999993
33.46666667,-24.43333333,22.109375,31.05144691,56.11666489,75.1166687,0.561999977
33.46666667,-24.36666667,29.421875,31.32700157,56.11666489,75.1166687,2.818000078
33.46666667,-24.3,39.765625,31.36861229,52.68333435,74.90000153,9.081000328
33.46666667,-24.23333333,42.75,31.49664497,52.68333435,74.90000153,13.3739996
33.46666667,-24.16666667,46.65625,31.57521439,52.68333435,74.90000153,15.85499954
33.46666667,-24.1,53.0625,31.64368439,49.99166489,74.76667023,15.60999966
33.46666667,-24.03333333,55.25,31.69148827,49.99166489,74.76667023,18.5189991
33.46666667,-23.96666667,55.1875,31.74972153,47.99166489,74.6166687,16.52199936
33.46666667,-23.9,54.09375,32.10519409,47.99166489,74.6166687,12.11400032
33.46666667,-23.83333333,54.015625,32.15142822,47.99166489,74.6166687,11.39400005
33.46666667,-23.76666667,56.015625,32.13923264,46.28333282,74.53333282,7.666999817
